销售订单行号,产品编码,产品名称,母件编码,子件编码,子件名称,子工序,子工序名称,数量,子件编码对应的属性,任务号,前置任务号,后置任务号,开始时间,完成时间,设备编号
5000221032-40,8000282876,成品2,8000066442,缆芯,8000283379,纱,成缆子工序,10.170000000000101,原材料,0,0,0,720,770.8500000000005,SZ07
5000221032-40,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,11.08530000000011,原材料,0,0,0,720,770.8500000000005,SZ07
5000221032-40,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,11.08530000000011,原材料,0,0,0,720,770.8500000000005,SZ07
5000221032-40,8000282876,成品2,8000066442,缆芯,8000223845,填充料,成缆子工序,106.78500000000106,原材料,0,0,0,720,770.8500000000005,SZ07
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,810,840,SZ07
5000221032-10,8000286138,成品1,8000066422,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,810,840,SZ07
5000221032-10,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,810,840,SZ07
5000221032-10,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,810,840,SZ07
5000221032-10,8000286138,成品1,8000066422,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,810,840,SZ07
5000224096-60,8000284363,成品3,8000284390,缆芯,8000032881,套管，本,成缆子工序,60.480000000000004,半成品,0,0,0,300,360,SZ15
5000224096-60,8000284363,成品3,8000284390,缆芯,8000283379,纱,成缆子工序,12.0,原材料,0,0,0,300,360,SZ15
5000224096-60,8000284363,成品3,8000284390,缆芯,8000223851,填充料,成缆子工序,126.0,原材料,0,0,0,300,360,SZ15
5000224096-60,8000284363,成品3,8000284390,缆芯,8000239089,"扎纱,淡黄",成缆子工序,14.04,原材料,0,0,0,300,360,SZ15
5000224096-60,8000284363,成品3,8000284390,缆芯,8000275219,"扎纱,淡紫",成缆子工序,14.04,原材料,0,0,0,300,360,SZ15
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,390,420,SZ15
5000221032-40,8000282876,成品2,8000066442,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,390,420,SZ15
5000221032-40,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,390,420,SZ15
5000221032-40,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,390,420,SZ15
5000221032-40,8000282876,成品2,8000066442,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,390,420,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,60.540000000000006,半成品,0,0,0,420,480,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,24.0,原材料,0,0,0,420,480,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,126.0,原材料,0,0,0,420,480,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,420,480,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,420,480,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,60.540000000000006,半成品,0,0,0,480,540,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,24.0,原材料,0,0,0,480,540,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,126.0,原材料,0,0,0,480,540,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,480,540,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,480,540,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,60.540000000000006,半成品,0,0,0,540,600,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,24.0,原材料,0,0,0,540,600,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,126.0,原材料,0,0,0,540,600,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,540,600,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,540,600,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,60.540000000000006,半成品,0,0,0,600,660,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,24.0,原材料,0,0,0,600,660,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,126.0,原材料,0,0,0,600,660,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,600,660,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,600,660,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,60.540000000000006,半成品,0,0,0,660,720,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,24.0,原材料,0,0,0,660,720,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,126.0,原材料,0,0,0,660,720,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,660,720,SZ15
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,660,720,SZ15
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,750,780,SZ15
5000221032-10,8000286138,成品1,8000066422,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,750,780,SZ15
5000221032-10,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,750,780,SZ15
5000221032-10,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,750,780,SZ15
5000221032-10,8000286138,成品1,8000066422,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,750,780,SZ15
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,成缆子工序,60.480000000000004,半成品,0,0,0,780,840,SZ15
5000221032-10,8000286138,成品1,8000066422,缆芯,8000283379,纱,成缆子工序,12.0,原材料,0,0,0,780,840,SZ15
5000221032-10,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,780,840,SZ15
5000221032-10,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,780,840,SZ15
5000221032-10,8000286138,成品1,8000066422,缆芯,8000223845,填充料,成缆子工序,126.0,原材料,0,0,0,780,840,SZ15
5000224096-60,8000284363,成品3,8000284390,缆芯,8000032881,套管，本,成缆子工序,60.480000000000004,半成品,0,0,0,300,360,SZ04
5000224096-60,8000284363,成品3,8000284390,缆芯,8000283379,纱,成缆子工序,12.0,原材料,0,0,0,300,360,SZ04
5000224096-60,8000284363,成品3,8000284390,缆芯,8000223851,填充料,成缆子工序,126.0,原材料,0,0,0,300,360,SZ04
5000224096-60,8000284363,成品3,8000284390,缆芯,8000239089,"扎纱,淡黄",成缆子工序,14.04,原材料,0,0,0,300,360,SZ04
5000224096-60,8000284363,成品3,8000284390,缆芯,8000275219,"扎纱,淡紫",成缆子工序,14.04,原材料,0,0,0,300,360,SZ04
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,390,420,SZ04
5000221032-40,8000282876,成品2,8000066442,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,390,420,SZ04
5000221032-40,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,390,420,SZ04
5000221032-40,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,390,420,SZ04
5000221032-40,8000282876,成品2,8000066442,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,390,420,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,60.540000000000006,半成品,0,0,0,420,480,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,24.0,原材料,0,0,0,420,480,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,126.0,原材料,0,0,0,420,480,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,420,480,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,420,480,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,60.540000000000006,半成品,0,0,0,480,540,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,24.0,原材料,0,0,0,480,540,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,126.0,原材料,0,0,0,480,540,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,480,540,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,480,540,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,60.540000000000006,半成品,0,0,0,540,600,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,24.0,原材料,0,0,0,540,600,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,126.0,原材料,0,0,0,540,600,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,540,600,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,540,600,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,60.540000000000006,半成品,0,0,0,600,660,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,24.0,原材料,0,0,0,600,660,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,126.0,原材料,0,0,0,600,660,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,600,660,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,600,660,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,60.540000000000006,半成品,0,0,0,660,720,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,24.0,原材料,0,0,0,660,720,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,126.0,原材料,0,0,0,660,720,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,660,720,SZ04
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,660,720,SZ04
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,750,780,SZ04
5000221032-10,8000286138,成品1,8000066422,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,750,780,SZ04
5000221032-10,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,750,780,SZ04
5000221032-10,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,750,780,SZ04
5000221032-10,8000286138,成品1,8000066422,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,750,780,SZ04
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,成缆子工序,60.480000000000004,半成品,0,0,0,780,840,SZ04
5000221032-10,8000286138,成品1,8000066422,缆芯,8000283379,纱,成缆子工序,12.0,原材料,0,0,0,780,840,SZ04
5000221032-10,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,780,840,SZ04
5000221032-10,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,780,840,SZ04
5000221032-10,8000286138,成品1,8000066422,缆芯,8000223845,填充料,成缆子工序,126.0,原材料,0,0,0,780,840,SZ04
5000224096-60,8000284363,成品3,8000284390,缆芯,8000032881,套管，本,成缆子工序,60.480000000000004,半成品,0,0,0,300,360,SZ05
5000224096-60,8000284363,成品3,8000284390,缆芯,8000283379,纱,成缆子工序,12.0,原材料,0,0,0,300,360,SZ05
5000224096-60,8000284363,成品3,8000284390,缆芯,8000223851,填充料,成缆子工序,126.0,原材料,0,0,0,300,360,SZ05
5000224096-60,8000284363,成品3,8000284390,缆芯,8000239089,"扎纱,淡黄",成缆子工序,14.04,原材料,0,0,0,300,360,SZ05
5000224096-60,8000284363,成品3,8000284390,缆芯,8000275219,"扎纱,淡紫",成缆子工序,14.04,原材料,0,0,0,300,360,SZ05
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,390,420,SZ05
5000221032-40,8000282876,成品2,8000066442,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,390,420,SZ05
5000221032-40,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,390,420,SZ05
5000221032-40,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,390,420,SZ05
5000221032-40,8000282876,成品2,8000066442,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,390,420,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,60.540000000000006,半成品,0,0,0,420,480,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,24.0,原材料,0,0,0,420,480,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,126.0,原材料,0,0,0,420,480,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,420,480,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,420,480,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,60.540000000000006,半成品,0,0,0,480,540,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,24.0,原材料,0,0,0,480,540,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,126.0,原材料,0,0,0,480,540,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,480,540,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,480,540,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,60.540000000000006,半成品,0,0,0,540,600,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,24.0,原材料,0,0,0,540,600,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,126.0,原材料,0,0,0,540,600,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,540,600,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,540,600,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,60.540000000000006,半成品,0,0,0,600,660,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,24.0,原材料,0,0,0,600,660,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,126.0,原材料,0,0,0,600,660,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,600,660,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,600,660,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,19.524149999995007,半成品,0,0,0,660,679.349999999995,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,7.73999999999802,原材料,0,0,0,660,679.349999999995,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,40.6349999999896,原材料,0,0,0,660,679.349999999995,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,4.218299999998921,原材料,0,0,0,660,679.349999999995,SZ05
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,4.218299999998921,原材料,0,0,0,660,679.349999999995,SZ05
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,750,780,SZ05
5000221032-10,8000286138,成品1,8000066422,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,750,780,SZ05
5000221032-10,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,750,780,SZ05
5000221032-10,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,750,780,SZ05
5000221032-10,8000286138,成品1,8000066422,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,750,780,SZ05
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,成缆子工序,60.480000000000004,半成品,0,0,0,780,840,SZ05
5000221032-10,8000286138,成品1,8000066422,缆芯,8000283379,纱,成缆子工序,12.0,原材料,0,0,0,780,840,SZ05
5000221032-10,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",成缆子工序,13.08,原材料,0,0,0,780,840,SZ05
5000221032-10,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",成缆子工序,13.08,原材料,0,0,0,780,840,SZ05
5000221032-10,8000286138,成品1,8000066422,缆芯,8000223845,填充料,成缆子工序,126.0,原材料,0,0,0,780,840,SZ05
7000007355-10,8000269602,成品5,8000051867,钢丝,8000222321,钢丝,加强件子工序,913.78650822435,原材料,0,0,0,0,22.729311449999997,HT21
7000007355-10,8000269602,成品5,8000051867,钢丝,8000224419,缆料,加强件子工序,178.28871901379998,原材料,0,0,0,0,22.729311449999997,HT21
